position,gc_content
3121000,46.1
3122000,53.300000000000004
3123000,54.6
3124000,54.2
3125000,56.99999999999999
3126000,56.599999999999994
3127000,57.9
3128000,51.6
3129000,52.1
3130000,53.7
3131000,52.0
3132000,51.6
3133000,50.5
3134000,45.2
3135000,53.900000000000006
3136000,42.3
3137000,54.1
3138000,51.7
3139000,52.7
3140000,56.89999999999999
3141000,52.0
3142000,53.300000000000004
3143000,54.300000000000004
3144000,54.0
3145000,55.400000000000006
3146000,44.7
3147000,52.2
3148000,52.300000000000004
3149000,48.4
3150000,51.9
3151000,52.5
3152000,49.4
3153000,50.4
3154000,51.5
3155000,50.7
3156000,53.0
3157000,49.5
3158000,47.099999999999994
3159000,53.300000000000004
3160000,55.800000000000004
3161000,54.50000000000001
3162000,53.900000000000006
3163000,50.9
3164000,54.2
3165000,54.6
3166000,51.4
3167000,51.0
3168000,44.2
3169000,49.1
3170000,52.2
3171000,51.7
3172000,42.8
3173000,50.5
3174000,54.300000000000004
3175000,53.400000000000006
3176000,54.0
3177000,50.2
3178000,50.9
3179000,51.5
3180000,54.900000000000006
3181000,50.2
3182000,52.300000000000004
3183000,45.2
3184000,50.8
3185000,39.2
3186000,50.0
3187000,45.9
3188000,41.0
3189000,44.7
3190000,37.5
3191000,41.9
3192000,39.7
3193000,50.1
3194000,50.6
3195000,55.300000000000004
3196000,54.1
3197000,55.50000000000001
3198000,55.900000000000006
3199000,55.50000000000001
3200000,55.800000000000004
3201000,50.8
3202000,56.2
3203000,53.6
3204000,50.8
3205000,48.9
3206000,48.699999999999996
3207000,56.699999999999996
3208000,55.60000000000001
3209000,56.99999999999999
3210000,52.7
3211000,52.800000000000004
3212000,51.6
3213000,52.300000000000004
3214000,54.50000000000001
3215000,50.6
3216000,52.300000000000004
3217000,56.10000000000001
3218000,54.0
3219000,47.5
3220000,56.2
3221000,48.6
3222000,51.2
3223000,52.2
3224000,55.300000000000004
3225000,55.300000000000004
3226000,48.3
3227000,46.800000000000004
3228000,52.0
3229000,54.800000000000004
3230000,56.2
3231000,55.300000000000004
3232000,57.4
3233000,54.0
3234000,46.7
3235000,53.300000000000004
3236000,50.8
3237000,51.5
3238000,52.400000000000006
3239000,50.8
3240000,55.400000000000006
3241000,49.0
3242000,55.60000000000001
3243000,53.800000000000004
3244000,50.3
3245000,52.7
3246000,52.1
3247000,47.699999999999996
3248000,50.8
3249000,51.5
3250000,51.4
3251000,50.9
3252000,41.6
3253000,51.6
3254000,53.0
3255000,54.900000000000006
3256000,53.900000000000006
3257000,50.8
3258000,51.300000000000004
3259000,51.4
3260000,55.2
3261000,54.1
3262000,46.1
3263000,49.1
3264000,50.2
3265000,46.0
3266000,41.099999999999994
3267000,35.6
3268000,33.300000000000004
3269000,36.0
3270000,55.2
3271000,55.00000000000001
3272000,53.0
3273000,51.9
3274000,49.5
3275000,46.7
3276000,52.2
3277000,46.2
3278000,48.8
3279000,56.2
3280000,53.5
3281000,52.300000000000004
3282000,56.8
3283000,52.800000000000004
3284000,42.199999999999996
3285000,51.0
3286000,50.8
3287000,37.5
3288000,44.6
3289000,46.300000000000004
3290000,48.0
3291000,48.3
3292000,51.9
3293000,50.7
3294000,55.60000000000001
3295000,53.2
3296000,52.7
3297000,57.99999999999999
3298000,52.0
3299000,52.1
3300000,55.400000000000006
3301000,50.1
3302000,55.7
3303000,55.400000000000006
3304000,54.300000000000004
3305000,50.9
3306000,56.49999999999999
3307000,52.7
3308000,48.6
3309000,54.1
3310000,55.2
3311000,49.3
3312000,52.7
3313000,50.7
3314000,56.3
3315000,52.300000000000004
3316000,54.300000000000004
3317000,49.0
3318000,47.4
3319000,51.5
3320000,45.4
3321000,38.2
3322000,50.1
3323000,54.50000000000001
3324000,51.4
3325000,54.1
3326000,52.1
3327000,48.699999999999996
3328000,47.5
3329000,54.800000000000004
3330000,49.1
3331000,54.400000000000006
3332000,51.800000000000004
3333000,47.699999999999996
3334000,51.2
3335000,54.50000000000001
3336000,49.4
3337000,52.800000000000004
3338000,53.7
3339000,54.400000000000006
3340000,50.7
3341000,51.300000000000004
3342000,51.0
3343000,48.4
3344000,54.6
3345000,52.300000000000004
3346000,50.2
3347000,51.0
3348000,47.8
3349000,52.900000000000006
3350000,49.8
3351000,51.300000000000004
3352000,49.7
3353000,55.400000000000006
3354000,46.400000000000006
3355000,57.199999999999996
3356000,55.60000000000001
3357000,58.8
3358000,57.3
3359000,55.300000000000004
3360000,48.4
3361000,41.3
3362000,40.300000000000004
3363000,46.300000000000004
3364000,46.5
3365000,47.5
3366000,52.0
3367000,44.6
3368000,48.4
3369000,53.800000000000004
3370000,58.4
3371000,54.1
3372000,54.800000000000004
3373000,50.3
3374000,44.0
3375000,51.7
3376000,54.0
3377000,48.9
3378000,48.8
3379000,51.9
3380000,50.5
3381000,52.300000000000004
3382000,52.300000000000004
3383000,51.5
3384000,44.3
3385000,44.5
3386000,51.1
3387000,52.0
3388000,54.400000000000006
3389000,48.6
3390000,51.800000000000004
3391000,56.10000000000001
3392000,53.7
3393000,51.800000000000004
3394000,50.3
3395000,57.49999999999999
3396000,51.5
3397000,52.400000000000006
3398000,55.2
3399000,54.400000000000006
3400000,55.900000000000006
3401000,48.1
3402000,52.7
3403000,51.2
3404000,48.0
3405000,49.4
3406000,55.300000000000004
3407000,52.2
3408000,54.900000000000006
3409000,54.400000000000006
3410000,46.800000000000004
3411000,47.9
3412000,43.7
3413000,41.0
3414000,52.900000000000006
3415000,52.400000000000006
3416000,50.2
3417000,51.4
3418000,44.4
3419000,49.5
3420000,49.9
3421000,52.800000000000004
3422000,49.0
3423000,52.0
3424000,54.1
3425000,53.800000000000004
3426000,49.7
3427000,52.900000000000006
3428000,51.5
3429000,46.400000000000006
3430000,50.0
3431000,49.3
3432000,49.4
3433000,48.3
3434000,51.0
3435000,50.4
3436000,50.9
3437000,47.3
3438000,46.1
3439000,49.5
3440000,52.2
3441000,50.8
3442000,47.8
3443000,50.4
3444000,51.7
3445000,52.7
3446000,50.2
3447000,48.1
3448000,49.6
3449000,52.7
3450000,50.4
3451000,50.6
3452000,52.2
3453000,48.4
3454000,49.2
3455000,40.1
3456000,47.699999999999996
3457000,50.8
3458000,49.8
3459000,54.50000000000001
3460000,51.800000000000004
3461000,51.9
3462000,50.5
3463000,49.8
3464000,48.9
3465000,48.1
3466000,47.099999999999994
3467000,48.0
3468000,51.800000000000004
3469000,45.4
3470000,50.0
3471000,50.5
3472000,50.9
3473000,50.9
3474000,48.6
3475000,51.9
3476000,48.1
3477000,48.8
3478000,52.6
3479000,53.6
3480000,57.199999999999996
3481000,53.300000000000004
3482000,55.1
3483000,56.3
3484000,52.7
3485000,49.9
3486000,50.2
3487000,54.1
3488000,52.6
3489000,54.800000000000004
3490000,50.8
3491000,53.800000000000004
3492000,46.300000000000004
3493000,49.3
3494000,52.900000000000006
3495000,55.7
3496000,52.1
3497000,53.800000000000004
3498000,55.900000000000006
3499000,42.199999999999996
3500000,54.1
3501000,54.800000000000004
3502000,54.50000000000001
3503000,57.3
3504000,51.300000000000004
3505000,57.599999999999994
3506000,52.5
3507000,50.6
3508000,55.1
3509000,53.800000000000004
3510000,54.300000000000004
3511000,51.5
3512000,48.6
3513000,51.800000000000004
3514000,52.800000000000004
3515000,49.9
3516000,55.800000000000004
3517000,51.800000000000004
3518000,51.4
3519000,50.2
3520000,54.50000000000001
3521000,55.900000000000006
3522000,54.400000000000006
3523000,56.00000000000001
3524000,56.2
3525000,51.800000000000004
3526000,49.4
3527000,51.0
3528000,53.900000000000006
3529000,52.400000000000006
3530000,51.0
3531000,51.6
3532000,45.4
3533000,52.6
3534000,56.89999999999999
3535000,56.10000000000001
3536000,49.8
3537000,52.900000000000006
3538000,57.9
3539000,52.0
3540000,48.6
3541000,56.699999999999996
3542000,54.6
3543000,48.0
3544000,54.6
3545000,54.0
3546000,50.0
3547000,54.300000000000004
3548000,55.1
3549000,55.300000000000004
3550000,52.1
3551000,53.2
3552000,44.9
3553000,52.400000000000006
3554000,56.00000000000001
3555000,52.800000000000004
3556000,58.599999999999994
3557000,51.1
3558000,49.3
3559000,57.4
3560000,53.5
3561000,51.0
3562000,54.400000000000006
3563000,50.6
3564000,48.8
3565000,51.9
3566000,52.300000000000004
3567000,56.00000000000001
3568000,52.5
3569000,51.4
3570000,55.00000000000001
3571000,55.2
3572000,52.800000000000004
3573000,53.1
3574000,50.8
3575000,50.7
3576000,56.39999999999999
3577000,49.2
3578000,52.6
3579000,51.300000000000004
3580000,49.9
3581000,43.6
3582000,32.9
3583000,43.6
3584000,37.7
3585000,53.900000000000006
3586000,54.2
3587000,54.6
3588000,57.99999999999999
3589000,54.7
3590000,55.800000000000004
3591000,54.800000000000004
3592000,49.7
3593000,56.49999999999999
3594000,56.599999999999994
3595000,56.39999999999999
3596000,55.2
3597000,44.1
3598000,54.1
3599000,49.9
3600000,52.0
3601000,52.7
3602000,55.50000000000001
3603000,54.7
3604000,50.7
3605000,50.6
3606000,55.300000000000004
3607000,59.9
3608000,57.199999999999996
3609000,48.0
3610000,54.300000000000004
3611000,54.800000000000004
3612000,50.4
3613000,54.800000000000004
3614000,53.300000000000004
3615000,57.3
3616000,60.099999999999994
3617000,58.8
3618000,56.2
3619000,59.599999999999994
3620000,59.599999999999994
3621000,62.3
3622000,59.599999999999994
3623000,34.599999999999994
3624000,38.1
3625000,47.3
3626000,53.800000000000004
3627000,57.49999999999999
3628000,55.300000000000004
3629000,58.9
3630000,53.2
3631000,38.7
3632000,34.699999999999996
3633000,35.5
3634000,34.1
3635000,46.5
3636000,52.0
3637000,49.2
3638000,54.50000000000001
3639000,49.7
3640000,47.4
3641000,51.5
3642000,56.49999999999999
3643000,55.2
3644000,54.1
3645000,53.0
3646000,54.7
3647000,50.9
3648000,45.5
3649000,55.7
3650000,47.199999999999996
3651000,33.7
3652000,53.0
3653000,35.699999999999996
3654000,42.1
3655000,44.5
3656000,39.1
3657000,42.9
3658000,34.699999999999996
3659000,52.800000000000004
3660000,52.0
3661000,52.900000000000006
3662000,54.800000000000004
3663000,48.9
3664000,39.4
3665000,39.6
3666000,51.800000000000004
3667000,46.800000000000004
3668000,47.9
3669000,45.0
3670000,56.49999999999999
3671000,47.5
3672000,46.6
3673000,53.1
3674000,48.1
3675000,56.2
3676000,52.7
3677000,52.1
3678000,53.1
3679000,52.6
3680000,53.6
3681000,54.1
3682000,51.4
3683000,49.8
3684000,53.2
3685000,53.1
3686000,56.699999999999996
3687000,59.5
3688000,56.2
3689000,54.6
3690000,56.00000000000001
3691000,53.6
3692000,55.1
3693000,56.3
3694000,53.5
3695000,55.300000000000004
3696000,41.3
3697000,52.5
3698000,52.6
3699000,52.900000000000006
3700000,47.599999999999994
3701000,48.5
3702000,56.2
3703000,56.99999999999999
3704000,58.599999999999994
3705000,55.50000000000001
3706000,51.2
3707000,48.5
3708000,50.3
3709000,51.5
3710000,47.199999999999996
3711000,51.800000000000004
3712000,47.199999999999996
3713000,50.1
3714000,53.6
3715000,55.2
3716000,52.800000000000004
3717000,52.900000000000006
3718000,51.0
3719000,43.2
3720000,43.4
3721000,43.3
3722000,47.699999999999996
3723000,55.900000000000006
3724000,57.199999999999996
3725000,47.9
3726000,46.7
3727000,40.9
3728000,54.6
3729000,52.1
3730000,48.5
3731000,42.8
3732000,47.0
3733000,49.2
3734000,52.900000000000006
3735000,49.9
3736000,49.2
3737000,48.8
3738000,50.7
3739000,54.1
3740000,51.300000000000004
3741000,52.0
3742000,48.199999999999996
3743000,52.800000000000004
3744000,44.6
3745000,51.800000000000004
3746000,49.2
3747000,56.99999999999999
3748000,58.199999999999996
3749000,57.099999999999994
3750000,56.10000000000001
3751000,46.6
3752000,47.9
3753000,52.1
3754000,43.1
3755000,55.00000000000001
3756000,52.900000000000006
3757000,45.300000000000004
3758000,55.2
3759000,56.3
3760000,56.89999999999999
3761000,53.2
3762000,59.699999999999996
3763000,59.599999999999994
3764000,62.2
3765000,58.8
3766000,35.8
3767000,47.3
3768000,36.3
3769000,32.7
3770000,50.4
3771000,48.199999999999996
3772000,50.6
3773000,54.400000000000006
3774000,52.7
3775000,52.900000000000006
3776000,46.9
3777000,50.4
3778000,56.2
3779000,53.6
3780000,56.3
3781000,56.10000000000001
3782000,54.50000000000001
3783000,56.2
3784000,48.6
3785000,51.6
3786000,54.0
3787000,56.699999999999996
3788000,53.2
3789000,47.4
3790000,46.9
3791000,54.800000000000004
3792000,46.400000000000006
3793000,35.0
3794000,51.300000000000004
3795000,53.6
3796000,50.2
3797000,31.5
3798000,33.0
3799000,30.7
3800000,33.6
3801000,34.1
3802000,36.1
3803000,39.5
3804000,29.2
3805000,39.900000000000006
3806000,45.5
3807000,44.800000000000004
3808000,44.800000000000004
3809000,53.800000000000004
3810000,53.6
3811000,48.9
3812000,50.7
3813000,52.900000000000006
3814000,53.400000000000006
3815000,53.0
3816000,54.1
3817000,48.199999999999996
3818000,46.5
3819000,52.7
3820000,53.400000000000006
3821000,48.699999999999996
3822000,52.1
3823000,55.1
3824000,53.5
3825000,56.8
3826000,58.8
3827000,52.5
3828000,49.4
3829000,54.6
3830000,54.7
3831000,54.2
3832000,54.7
3833000,51.6
3834000,49.6
3835000,48.699999999999996
3836000,40.9
3837000,46.1
3838000,47.9
3839000,47.699999999999996
3840000,45.9
3841000,52.800000000000004
3842000,50.8
3843000,42.6
3844000,54.800000000000004
3845000,55.2
3846000,53.300000000000004
3847000,52.800000000000004
3848000,55.400000000000006
3849000,58.5
3850000,54.400000000000006
3851000,55.300000000000004
3852000,57.4
3853000,45.7
3854000,57.99999999999999
3855000,53.5
3856000,49.6
3857000,51.6
3858000,53.6
3859000,54.0
3860000,43.3
3861000,52.5
3862000,52.1
3863000,49.7
3864000,53.6
3865000,53.2
3866000,47.9
3867000,48.199999999999996
3868000,55.300000000000004
3869000,51.9
3870000,53.1
3871000,51.0
3872000,53.2
3873000,58.4
3874000,54.50000000000001
3875000,44.2
3876000,50.9
3877000,51.9
3878000,55.50000000000001
3879000,53.800000000000004
3880000,54.400000000000006
3881000,54.50000000000001
3882000,54.2
3883000,53.2
3884000,50.4
3885000,54.50000000000001
3886000,53.6
3887000,56.2
3888000,42.9
3889000,53.1
3890000,42.6
3891000,51.5
3892000,53.5
3893000,49.0
3894000,52.800000000000004
3895000,53.1
3896000,48.9
3897000,46.9
3898000,46.7
3899000,48.0
3900000,47.5
3901000,47.0
3902000,43.4
3903000,50.9
3904000,53.7
3905000,44.6
3906000,41.9
3907000,53.7
3908000,54.1
3909000,55.400000000000006
3910000,51.2
3911000,48.0
3912000,52.300000000000004
3913000,54.0
3914000,52.300000000000004
3915000,49.9
3916000,54.800000000000004
3917000,53.7
3918000,53.800000000000004
3919000,53.2
3920000,52.2
3921000,50.5
3922000,43.0
3923000,48.5
3924000,53.6
3925000,51.800000000000004
3926000,49.2
3927000,52.2
3928000,54.2
3929000,50.8
3930000,49.9
3931000,48.1
3932000,52.800000000000004
3933000,49.3
3934000,50.9
3935000,52.800000000000004
3936000,52.800000000000004
3937000,50.1
3938000,51.6
3939000,47.4
3940000,51.300000000000004
3941000,46.5
3942000,55.50000000000001
3943000,50.0
3944000,53.2
3945000,53.0
3946000,54.800000000000004
3947000,47.699999999999996
3948000,48.699999999999996
3949000,50.9
3950000,47.4
3951000,54.1
3952000,53.0
3953000,55.00000000000001
3954000,55.2
3955000,60.4
3956000,56.3
3957000,55.300000000000004
3958000,55.7
3959000,51.800000000000004
3960000,47.099999999999994
3961000,51.300000000000004
3962000,54.900000000000006
3963000,53.900000000000006
3964000,49.3
3965000,51.6
3966000,48.199999999999996
3967000,46.9
3968000,50.8
3969000,51.9
3970000,53.0
3971000,53.0
3972000,53.800000000000004
3973000,55.00000000000001
3974000,55.50000000000001
3975000,54.800000000000004
3976000,54.400000000000006
3977000,52.300000000000004
3978000,52.6
3979000,52.2
3980000,51.6
3981000,54.400000000000006
3982000,51.1
3983000,52.2
3984000,53.6
3985000,53.800000000000004
3986000,44.5
3987000,55.2
3988000,52.300000000000004
3989000,54.50000000000001
3990000,52.800000000000004
3991000,50.7
3992000,53.400000000000006
3993000,51.800000000000004
3994000,49.4
3995000,56.3
3996000,54.1
3997000,55.2
3998000,56.699999999999996
3999000,59.0
4000000,49.6
4001000,50.2
4002000,41.8
4003000,46.1
4004000,48.9
4005000,50.7
4006000,56.2
4007000,53.1
4008000,52.300000000000004
4009000,52.900000000000006
4010000,51.4
4011000,54.300000000000004
4012000,53.800000000000004
4013000,53.7
4014000,56.99999999999999
4015000,54.900000000000006
4016000,50.5
4017000,52.7
4018000,51.2
4019000,54.6
4020000,52.6
4021000,48.0
4022000,52.400000000000006
4023000,53.1
4024000,50.1
4025000,55.400000000000006
4026000,51.1
4027000,54.900000000000006
4028000,59.199999999999996
4029000,55.60000000000001
4030000,53.800000000000004
4031000,51.5
4032000,55.1
4033000,53.2
4034000,52.7
4035000,49.6
4036000,55.00000000000001
4037000,48.699999999999996
4038000,53.800000000000004
4039000,52.300000000000004
4040000,53.7
4041000,50.1
4042000,47.699999999999996
4043000,48.699999999999996
4044000,38.9
4045000,43.5
4046000,41.5
4047000,52.900000000000006
4048000,50.2
4049000,49.9
4050000,47.599999999999994
4051000,50.7
4052000,54.300000000000004
4053000,51.300000000000004
4054000,56.49999999999999
4055000,56.10000000000001
4056000,52.900000000000006
4057000,52.5
4058000,49.8
4059000,53.5
4060000,48.3
4061000,45.2
4062000,41.5
4063000,45.300000000000004
4064000,42.6
4065000,47.599999999999994
4066000,53.800000000000004
4067000,56.2
4068000,52.7
4069000,41.699999999999996
4070000,53.900000000000006
4071000,52.800000000000004
4072000,54.2
4073000,50.9
4074000,54.1
4075000,51.6
4076000,50.2
4077000,55.1
4078000,43.7
4079000,38.800000000000004
4080000,54.0
4081000,53.5
4082000,53.800000000000004
4083000,57.9
4084000,52.7
4085000,55.00000000000001
4086000,48.4
4087000,45.7
4088000,47.8
4089000,51.9
4090000,52.7
4091000,57.599999999999994
4092000,48.6
4093000,51.9
4094000,56.699999999999996
4095000,55.900000000000006
4096000,55.00000000000001
4097000,49.7
4098000,51.7
4099000,52.0
4100000,49.0
4101000,49.3
4102000,51.800000000000004
4103000,54.0
4104000,54.6
4105000,50.8
4106000,50.3
4107000,50.4
4108000,49.0
4109000,50.0
4110000,50.0
4111000,50.4
4112000,45.800000000000004
4113000,47.4
4114000,53.900000000000006
4115000,56.39999999999999
4116000,53.7
4117000,51.0
4118000,46.7
4119000,51.0
4120000,51.9
4121000,53.400000000000006
4122000,56.2
4123000,53.0
4124000,51.800000000000004
4125000,59.5
4126000,54.2
4127000,51.4
4128000,50.5
4129000,54.50000000000001
4130000,57.9
4131000,58.5
4132000,51.4
4133000,45.5
4134000,55.7
4135000,56.2
4136000,54.300000000000004
4137000,51.0
4138000,55.2
4139000,53.0
4140000,55.00000000000001
4141000,56.3
4142000,51.5
4143000,53.6
4144000,52.400000000000006
4145000,53.6
4146000,54.300000000000004
4147000,54.400000000000006
4148000,51.300000000000004
4149000,50.5
4150000,51.5
4151000,57.3
4152000,54.300000000000004
4153000,50.8
4154000,49.8
4155000,53.800000000000004
4156000,54.50000000000001
4157000,56.89999999999999
4158000,51.6
4159000,55.400000000000006
4160000,49.0
4161000,50.6
4162000,50.6
4163000,51.6
4164000,50.1
4165000,49.8
4166000,50.0
4167000,54.800000000000004
4168000,49.3
4169000,53.7
4170000,52.6
4171000,54.1
4172000,46.5
4173000,49.1
4174000,44.9
4175000,47.0
4176000,53.6
4177000,52.0
4178000,50.1
4179000,50.8
4180000,48.699999999999996
4181000,49.1
4182000,52.900000000000006
4183000,53.800000000000004
4184000,53.300000000000004
4185000,52.2
4186000,54.6
4187000,52.6
4188000,54.300000000000004
4189000,49.1
4190000,47.099999999999994
4191000,55.300000000000004
4192000,57.699999999999996
4193000,58.8
4194000,54.6
4195000,56.8
4196000,48.6
4197000,55.300000000000004
4198000,55.60000000000001
4199000,53.5
4200000,50.1
4201000,51.6
4202000,55.2
4203000,55.1
4204000,58.3
4205000,57.199999999999996
4206000,56.49999999999999
4207000,51.1
4208000,52.1
4209000,51.4
4210000,52.1
4211000,53.6
4212000,53.7
4213000,50.3
4214000,48.4
4215000,46.6
4216000,53.0
4217000,55.800000000000004
4218000,53.400000000000006
4219000,52.6
4220000,44.4
4221000,37.3
4222000,37.9
4223000,50.9
4224000,58.099999999999994
4225000,54.6
4226000,55.2
4227000,53.6
4228000,56.00000000000001
4229000,52.5
4230000,49.5
4231000,47.599999999999994
4232000,55.50000000000001
4233000,50.6
4234000,51.9
4235000,44.800000000000004
4236000,54.6
4237000,57.4
4238000,53.800000000000004
4239000,54.300000000000004
4240000,49.2
4241000,50.4
4242000,47.099999999999994
4243000,53.6
4244000,53.0
4245000,52.300000000000004
4246000,49.7
4247000,54.2
4248000,50.8
4249000,54.300000000000004
4250000,43.1
4251000,31.5
4252000,47.9
4253000,50.7
4254000,56.2
4255000,55.50000000000001
4256000,50.9
4257000,50.5
4258000,56.599999999999994
4259000,49.2
4260000,33.4
4261000,41.699999999999996
4262000,52.7
4263000,50.7
4264000,52.6
4265000,53.300000000000004
4266000,53.400000000000006
4267000,53.300000000000004
4268000,37.6
4269000,41.9
4270000,50.9
4271000,56.8
4272000,55.400000000000006
4273000,54.300000000000004
4274000,52.5
4275000,43.8
4276000,44.4
4277000,50.2
4278000,50.9
4279000,53.2
4280000,56.99999999999999
4281000,49.2
4282000,31.2
4283000,50.8
4284000,55.00000000000001
4285000,55.300000000000004
4286000,58.4
4287000,45.9
4288000,53.0
4289000,55.1
4290000,56.39999999999999
4291000,57.49999999999999
4292000,58.099999999999994
4293000,53.6
4294000,46.800000000000004
4295000,53.5
4296000,51.300000000000004
4297000,52.0
4298000,54.6
4299000,54.0
4300000,55.60000000000001
4301000,55.7
4302000,52.900000000000006
4303000,56.49999999999999
4304000,46.300000000000004
4305000,56.00000000000001
4306000,46.1
4307000,54.6
4308000,50.3
4309000,52.300000000000004
4310000,45.9
4311000,47.9
4312000,47.199999999999996
4313000,43.3
4314000,58.099999999999994
4315000,61.0
4316000,61.9
4317000,60.0
4318000,60.699999999999996
4319000,59.8
4320000,63.9
4321000,61.199999999999996
4322000,61.5
4323000,57.099999999999994
4324000,58.9
4325000,52.800000000000004
4326000,49.1
4327000,46.300000000000004
4328000,54.0
4329000,54.2
4330000,48.699999999999996
4331000,52.400000000000006
4332000,52.6
4333000,53.1
4334000,51.300000000000004
4335000,47.4
4336000,54.900000000000006
4337000,41.199999999999996
4338000,47.8
4339000,53.2
4340000,48.199999999999996
4341000,49.6
4342000,52.400000000000006
4343000,49.9
4344000,45.7
4345000,55.00000000000001
4346000,55.2
4347000,53.7
4348000,47.9
4349000,44.9
4350000,49.5
4351000,48.6
4352000,39.2
4353000,46.400000000000006
4354000,44.0
4355000,51.800000000000004
4356000,49.1
4357000,50.1
4358000,45.4
4359000,49.0
4360000,37.9
4361000,42.3
4362000,46.2
4363000,52.1
4364000,55.7
4365000,52.400000000000006
4366000,49.3
4367000,51.1
4368000,43.1
4369000,50.6
4370000,52.2
4371000,51.2
4372000,53.6
4373000,48.199999999999996
4374000,43.3
4375000,50.6
4376000,48.9
4377000,52.6
4378000,50.3
4379000,52.6
4380000,55.7
4381000,56.00000000000001
4382000,50.6
4383000,46.5
4384000,47.9
4385000,50.0
4386000,53.900000000000006
4387000,56.699999999999996
4388000,56.49999999999999
4389000,54.800000000000004
4390000,52.2
4391000,53.400000000000006
4392000,46.800000000000004
4393000,53.0
4394000,57.699999999999996
4395000,54.400000000000006
4396000,55.7
4397000,55.50000000000001
4398000,57.8
4399000,53.0
4400000,48.9
4401000,55.2
4402000,55.7
4403000,53.6
4404000,49.6
4405000,54.7
4406000,49.2
4407000,56.3
4408000,55.00000000000001
4409000,53.6
4410000,41.199999999999996
4411000,48.6
4412000,46.7
4413000,53.800000000000004
4414000,53.2
4415000,53.2
4416000,47.4
4417000,53.2
4418000,50.2
4419000,45.9
4420000,52.7
4421000,53.300000000000004
4422000,55.60000000000001
4423000,57.699999999999996
4424000,49.2
4425000,51.800000000000004
4426000,48.199999999999996
4427000,37.3
4428000,52.300000000000004
4429000,51.5
4430000,52.900000000000006
4431000,52.400000000000006
4432000,54.0
4433000,53.5
4434000,51.4
4435000,50.3
4436000,47.4
4437000,43.6
4438000,41.5
4439000,46.1
4440000,51.6
4441000,49.6
4442000,49.9
4443000,53.7
4444000,54.800000000000004
4445000,55.50000000000001
4446000,56.599999999999994
4447000,52.2
4448000,51.5
4449000,46.5
4450000,51.1
4451000,54.900000000000006
4452000,57.699999999999996
4453000,55.1
4454000,51.9
4455000,50.4
4456000,55.300000000000004
4457000,51.800000000000004
4458000,55.800000000000004
4459000,49.7
4460000,52.2
4461000,54.0
4462000,48.8
4463000,52.800000000000004
4464000,53.800000000000004
4465000,55.2
4466000,51.800000000000004
4467000,49.4
4468000,53.7
4469000,52.1
4470000,50.5
4471000,51.300000000000004
4472000,47.8
4473000,52.6
4474000,46.7
4475000,41.4
4476000,30.5
4477000,46.400000000000006
4478000,47.099999999999994
4479000,42.3
4480000,39.1
4481000,56.89999999999999
4482000,53.2
4483000,52.2
4484000,57.4
4485000,53.6
4486000,51.5
4487000,54.400000000000006
4488000,52.6
4489000,53.6
4490000,47.099999999999994
4491000,48.8
4492000,52.5
4493000,48.4
4494000,40.2
4495000,55.00000000000001
4496000,47.9
4497000,44.800000000000004
4498000,50.1
4499000,49.6
4500000,49.7
4501000,53.6
4502000,51.2
4503000,45.5
4504000,36.7
4505000,36.6
4506000,43.1
4507000,43.6
4508000,46.7
4509000,54.7
4510000,48.5
4511000,57.099999999999994
4512000,60.4
4513000,58.9
4514000,56.2
4515000,59.0
4516000,57.49999999999999
4517000,58.8
4518000,49.7
4519000,49.1
4520000,48.1
4521000,48.8
4522000,48.9
4523000,58.5
4524000,53.1
4525000,40.0
4526000,49.3
4527000,55.2
4528000,53.0
4529000,51.4
4530000,51.7
4531000,49.9
4532000,53.900000000000006
4533000,53.6
4534000,43.4
4535000,44.1
4536000,43.3
4537000,48.3
4538000,43.5
4539000,38.800000000000004
4540000,37.1
4541000,36.6
4542000,40.0
4543000,49.2
4544000,46.2
4545000,47.4
4546000,47.199999999999996
4547000,51.2
4548000,51.5
4549000,50.4
4550000,52.900000000000006
4551000,51.5
4552000,53.900000000000006
4553000,56.10000000000001
4554000,56.3
4555000,43.6
4556000,34.599999999999994
4557000,50.4
4558000,55.1
4559000,55.1
4560000,49.3
4561000,52.900000000000006
4562000,50.0
4563000,45.2
4564000,55.7
4565000,52.2
4566000,51.7
4567000,54.800000000000004
4568000,48.0
4569000,48.199999999999996
4570000,52.2
4571000,51.4
4572000,38.3
4573000,45.300000000000004
4574000,50.0
4575000,48.3
4576000,50.5
4577000,37.4
4578000,41.099999999999994
4579000,45.1
4580000,41.9
4581000,46.9
4582000,55.00000000000001
4583000,54.6
4584000,54.400000000000006
4585000,54.300000000000004
4586000,48.8
4587000,52.0
4588000,54.6
4589000,54.50000000000001
4590000,57.49999999999999
4591000,46.400000000000006
4592000,56.00000000000001
4593000,54.2
4594000,47.0
4595000,46.6
4596000,51.300000000000004
4597000,51.300000000000004
4598000,50.2
4599000,51.4
4600000,51.2
4601000,53.2
4602000,50.7
4603000,39.300000000000004
4604000,47.0
4605000,48.9
4606000,52.300000000000004
4607000,56.00000000000001
4608000,52.900000000000006
4609000,53.800000000000004
4610000,54.400000000000006
4611000,48.1
4612000,50.5
4613000,54.800000000000004
4614000,58.099999999999994
4615000,55.60000000000001
4616000,52.7
4617000,50.2
4618000,55.60000000000001
4619000,54.300000000000004
4620000,53.300000000000004
4621000,51.300000000000004
4622000,53.1
4623000,57.8
4624000,53.0
4625000,57.8
